species,state,year,lake.id,level,linf,k,t0,minage,maxage
bluegill,mn,2010,56074900,lakeyear,25.10486487,0.231918901,-0.05471736,2,8
bluegill,mn,2010,11050200,lakeyear,24.45641352,0.268216921,1.365892935,4,8
bluegill,mn,2010,03060200,lakeyear,21.33044649,0.345715467,0.672233212,2,8
bluegill,mn,2010,56011602,lakeyear,21.75589247,0.561465206,1.019186685,2,8
bluegill,mn,2010,21007600,lakeyear,21.49656689,0.409558722,1.119906609,3,8
bluegill,mn,2010,56024100,lakeyear,24.0652761,0.307794734,1.75214084,3,8
bluegill,mn,2010,29007100,lakeyear,24.09663434,0.250755976,0.044942784,2,8
bluegill,mn,2010,56014100,lakeyear,25.53084881,0.223588387,-0.086714785,2,8
bluegill,mn,2010,29030900,lakeyear,41.6725279,0.083836659,-0.347557387,2,8
bluegill,mn,2010,11049400,lakeyear,66.71167935,0.028537353,-3.860221571,2,8
bluegill,mn,2010,56030300,lakeyear,26.08389915,0.178501864,-0.043566992,2,8
bluegill,mn,2010,56076001,lakeyear,486.2484405,0.00464717,-1.598324031,2,8
bluegill,mn,2010,11035800,lakeyear,27.56347631,0.171651604,0.407184678,3,8
bluegill,mn,2011,29008700,lakeyear,31.47375944,0.131517682,0.679775603,4,8
bluegill,mn,2011,21009400,lakeyear,19.69313478,0.308097933,0.53936344,2,8
bluegill,mn,2011,04023000,lakeyear,46.61288283,0.084068195,-0.544949651,2,6
bluegill,mn,2011,56019100,lakeyear,39.7661688,0.090454632,-0.131115052,1,8
bluegill,mn,2011,21022600,lakeyear,25.52927781,0.235708433,1.009861513,2,8
bluegill,mn,2011,03038700,lakeyear,28.30125292,0.161365056,-1.001414805,1,8
bluegill,mn,2011,56078600,lakeyear,28.14388741,0.175414944,-0.267312621,1,8
bluegill,mn,2011,04013500,lakeyear,640777779.9,3.97071621014851e-09,-0.738643818,2,8
bluegill,mn,2011,03001700,lakeyear,20.71180522,0.463210308,0.922053198,3,8
bluegill,mn,2011,56003100,lakeyear,25.80294274,0.272698703,-0.029625923,1,7
bluegill,mn,2011,29014600,lakeyear,19.54495025,0.312871138,0.90183949,3,8
bluegill,mn,2011,03038100,lakeyear,34.31412681,0.125428597,-1.152461456,1,8
bluegill,mn,2011,03010700,lakeyear,27.45266663,0.190181643,-0.852325368,1,8
bluegill,mn,2011,56087700,lakeyear,40.86311207,0.113878716,-0.083434193,2,7
bluegill,mn,2011,11010500,lakeyear,29.30282153,0.108739732,-1.359845942,1,8
bluegill,mn,2011,04004900,lakeyear,23.32645819,0.292179865,0.5424564,3,8
bluegill,mn,2011,21012300,lakeyear,26.97504395,0.183981532,0.833994843,3,8
bluegill,mn,2011,21008300,lakeyear,35.6178448,0.080958751,-1.803918336,2,8
bluegill,mn,2012,03021300,lakeyear,23.08234198,0.363913979,0.678894028,2,8
bluegill,mn,2012,29010103,lakeyear,44.33134767,0.074031781,-0.040651927,2,8
bluegill,mn,2012,03050600,lakeyear,16.73492294,0.404268068,0.035918244,2,8
bluegill,mn,2012,21018000,lakeyear,26.55682459,0.186404651,-0.838706367,1,8
bluegill,mn,2012,29024900,lakeyear,39.54836352,0.078968502,0.132348991,3,8
bluegill,mn,2012,21016000,lakeyear,17.72840149,0.365335804,0.291667949,2,8
bluegill,mn,2012,56024300,lakeyear,30.50140852,0.128840232,-0.092641297,2,8
bluegill,mn,2012,11017400,lakeyear,19.23180481,0.386091878,1.480208205,3,8
bluegill,mn,2012,03030400,lakeyear,23.93263667,0.3113358,0.864317881,2,8
bluegill,mn,2012,03028700,lakeyear,39.54047148,0.098805149,-0.298939173,1,8
bluegill,mn,2012,56061300,lakeyear,23.74955792,0.431797621,0.698673828,2,7
bluegill,mn,2012,11030800,lakeyear,26.54659472,0.203054663,-0.066220416,2,8
bluegill,mn,2012,29015100,lakeyear,26.24083896,0.114812402,-1.71792089,2,8
bluegill,mn,2012,04021700,lakeyear,60.59313944,0.040711198,-1.081593488,2,8
bluegill,mn,2012,56074702,lakeyear,65.78863881,0.057230007,-0.807279538,1,7
bluegill,mn,2012,03032300,lakeyear,142.9904984,0.015811493,-1.88269715,1,8
bluegill,mn,2012,29024200,lakeyear,30.90171642,0.111058832,-0.991655646,2,8
bluegill,mn,2012,56023800,lakeyear,23.37413227,0.239560602,0.578163205,3,8
bluegill,mn,2012,11017100,lakeyear,606.6146456,0.00323453,-2.205229476,2,8
bluegill,mn,2012,21008000,lakeyear,27.79929329,0.093627068,-2.639334985,2,8
bluegill,mn,2012,56038500,lakeyear,25.25581662,0.320102526,0.640577629,2,8
bluegill,mn,2012,56075900,lakeyear,33.58956788,0.117272247,-0.479078023,2,8
bluegill,mn,2012,56039000,lakeyear,27.61265194,0.141139799,-1.075613632,2,7
bluegill,mn,2012,03013600,lakeyear,98.29484791,0.023728261,-2.12872904,1,8
bluegill,mn,2012,21005400,lakeyear,20.66845218,0.380481309,-0.542234085,1,8
bluegill,mn,2012,56074701,lakeyear,27.10276981,0.206953656,-0.00106898,2,8
bluegill,mn,2012,03058800,lakeyear,27.6559232,0.158422705,-1.164839652,1,8
bluegill,mn,2012,03015300,lakeyear,31.07096714,0.170402281,-0.353793956,1,8
bluegill,mn,2012,56038300,lakeyear,26.70996379,0.258941031,0.346540753,2,8
bluegill,mn,2012,56032800,lakeyear,23.20898352,0.285699776,-0.073785909,2,8
bluegill,mn,2012,03026500,lakeyear,105.2021577,0.018678231,-2.693877264,1,8
bluegill,mn,2013,29022700,lakeyear,32.3868645,0.120778301,-0.516655722,3,8
bluegill,mn,2013,56024500,lakeyear,26.18076618,0.200397637,0.776339913,2,8
bluegill,mn,2013,03031300,lakeyear,23.16846467,0.531008136,0.703552235,2,8
bluegill,mn,2013,56044900,lakeyear,24.29384253,0.185035333,-1.16267676,2,8
bluegill,mn,2013,29007200,lakeyear,26.44656933,0.128339696,-1.811734061,2,8
bluegill,mn,2013,26000200,lakeyear,29.25734304,0.179190867,-0.176745922,2,8
bluegill,mn,2013,21026400,lakeyear,27.45982283,0.177021819,-1.365809371,2,8
bluegill,mn,2013,29004500,lakeyear,88.23761908,0.023466366,-2.153383528,2,8
bluegill,mn,2013,03058200,lakeyear,54.07795847,0.043366452,-2.284296188,2,8
bluegill,mn,2013,56035800,lakeyear,20.63132503,0.458160292,1.495969949,3,8
bluegill,mn,2013,21021200,lakeyear,18.98658516,0.548441065,1.55468559,3,8
bluegill,mn,2013,56052300,lakeyear,24.47657439,0.213999431,-0.046417205,1,8
bluegill,mn,2013,11035100,lakeyear,48.07187906,0.061848021,-1.087507901,2,8
bluegill,mn,2013,56038700,lakeyear,21.94106344,0.463810978,0.82472374,2,8
bluegill,mn,2013,56078100,lakeyear,32.59453054,0.144781976,-0.044132101,2,7
bluegill,mn,2013,03023400,lakeyear,509023070.4,3.28444533287143e-09,-3.310098787,1,8
bluegill,mn,2013,11026300,lakeyear,30.02993372,0.122789417,-0.830553077,2,8
bluegill,mn,2013,56036900,lakeyear,31.27758029,0.142936892,0.058479753,2,8
bluegill,mn,2013,56065800,lakeyear,73.84115866,0.040302461,-1.031976433,2,7
bluegill,mn,2013,11020000,lakeyear,1859.712697,0.001023279,-2.170337851,2,8
bluegill,mn,2013,11048200,lakeyear,27.18119553,0.091218743,-1.661424179,3,8
bluegill,mn,2013,56051700,lakeyear,27.05409331,0.265366218,0.629503123,2,7
bluegill,mn,2013,21014400,lakeyear,18.65894801,0.335424742,-0.547451978,2,8
bluegill,mn,2013,21005700,lakeyear,23.91817265,0.181807371,-0.008098607,3,8
bluegill,mn,2013,15008100,lakeyear,18.11764715,22.49350361,1.967450277,2,8
bluegill,mn,2013,21010300,lakeyear,27.55518849,0.127091667,-0.908401499,2,8
bluegill,mn,2013,15005800,lakeyear,310.5377723,0.006779838,-1.485868933,3,8
bluegill,mn,2013,21014500,lakeyear,33.21186243,0.139505577,0.031050396,2,7
bluegill,mn,2013,44000600,lakeyear,36.51368296,0.073653299,-1.756193645,2,8
bluegill,mn,2013,11041200,lakeyear,160.1503816,0.010062687,-3.494001561,2,8
bluegill,mn,2013,11027300,lakeyear,24.82924758,0.165542667,0.10312493,3,8
bluegill,mn,2013,56038601,lakeyear,31.96485911,0.16099776,0.197887551,2,7
bluegill,mn,2013,03057500,lakeyear,21.99460846,0.272190294,0.001320453,2,8
bluegill,mn,2013,61006400,lakeyear,49.02447454,0.047618782,-2.524246029,1,8
bluegill,mn,2013,56036000,lakeyear,35.82506591,0.090593321,-1.544964383,1,8
bluegill,mn,2013,56014100,lakeyear,25.43970985,0.253513625,-0.140235109,1,8
bluegill,mn,2013,29002500,lakeyear,20.75035448,0.329144564,0.442624863,2,8
bluegill,mn,2013,56076001,lakeyear,23.06802519,0.307488491,0.824167698,2,8
bluegill,mn,2014,29008600,lakeyear,30.28608401,0.148049943,-0.270426905,2,8
bluegill,mn,2014,29007800,lakeyear,24.12535548,0.387444336,1.080873899,2,8
bluegill,mn,2014,61013000,lakeyear,49.05495968,0.060116008,-1.490784374,2,8
bluegill,mn,2014,11018300,lakeyear,22.23620501,0.169362006,-0.942785925,2,8
bluegill,mn,2014,14003000,lakeyear,159941149.3,8.96743628493832e-09,-4.026393994,2,8
bluegill,mn,2014,21007300,lakeyear,71.93364726,0.034639534,-1.512375154,3,8
bluegill,mn,2014,03065700,lakeyear,31.18292517,0.13231975,-0.204505191,2,8
bluegill,mn,2014,56069500,lakeyear,30.98857965,0.144243613,-0.765569063,1,8
bluegill,mn,2014,11008600,lakeyear,1048369420,1.69513927542163e-09,-2.237594891,2,8
bluegill,mn,2014,56051900,lakeyear,55.60295843,0.073770631,0.315007586,2,8
bluegill,mn,2014,60014200,lakeyear,314862568.7,6.58800403804073e-09,-2.894631096,2,7
bluegill,mn,2014,11036300,lakeyear,30.2515372,0.162345378,1.313365547,3,8
bluegill,mn,2014,56020900,lakeyear,22.10530135,0.284250397,-0.61027793,1,6
bluegill,mn,2014,03047500,lakeyear,23.83880243,0.28975959,0.416494912,2,7
bluegill,mn,2014,56044800,lakeyear,27.18893339,0.19241899,-0.383468377,1,8
bluegill,mn,2014,04012000,lakeyear,27.37083326,0.205566572,0.443856612,2,8
bluegill,mn,2014,11050400,lakeyear,22.80331439,0.32794866,0.764112846,2,8
bluegill,mn,2014,21005700,lakeyear,32.45266608,0.076425675,-1.841347454,3,8
bluegill,mn,2014,21010800,lakeyear,20.37465925,0.390220891,1.375252611,3,8
bluegill,mn,2014,03010800,lakeyear,22.68146263,0.323863618,0.185000817,2,8
bluegill,mn,2014,11038300,lakeyear,19.71476426,0.384660332,1.111091293,2,8
bluegill,mn,2014,68000400,lakeyear,31.78347317,0.219494994,0.117919087,2,8
bluegill,mn,2014,56074900,lakeyear,31.18475177,0.149037543,-1.317396548,1,7
bluegill,mn,2014,21025700,lakeyear,19.2809426,0.479525594,0.550390058,2,8
bluegill,mn,2014,03057600,lakeyear,27.42591935,0.178020287,-0.837989765,1,8
bluegill,mn,2014,11002600,lakeyear,30.35585789,0.137496686,-0.215536502,2,8
bluegill,mn,2014,04012400,lakeyear,26.39316087,0.165731013,-0.206601662,2,8
bluegill,mn,2014,21007600,lakeyear,25.72230035,0.275000985,0.255709616,2,8
bluegill,mn,2014,11050500,lakeyear,22.07228042,0.497829786,1.837938631,3,8
bluegill,mn,2014,56031000,lakeyear,22.06736124,0.67989642,-0.083065947,1,7
bluegill,mn,2014,03060200,lakeyear,30.0449343,0.125858928,-1.552918992,1,8
bluegill,mn,2014,56029800,lakeyear,210853329.4,1.05348084141736e-08,-2.71622188,1,7
bluegill,mn,2014,56037800,lakeyear,36.91709404,0.092064303,-1.895572162,1,7
bluegill,mn,2014,11035500,lakeyear,31.30618949,0.095014764,-0.69760335,2,8
bluegill,mn,2014,21015100,lakeyear,24.43669432,0.297653766,0.610908281,2,8
bluegill,mn,2014,03048600,lakeyear,26.82528472,0.175093146,-1.048782677,1,8
bluegill,mn,2014,56024100,lakeyear,41.27248696,0.095944282,-1.410615036,1,6
bluegill,mn,2015,29023100,lakeyear,34.2668175,0.116801113,0.390344992,3,8
bluegill,mn,2015,80003900,lakeyear,29.792457,0.107833675,-2.14780426,1,8
bluegill,mn,2015,15000500,lakeyear,25.7505177,0.175671994,0.565704194,2,8
bluegill,mn,2015,15010400,lakeyear,24.24917218,0.291100992,1.372067724,3,8
bluegill,mn,2015,56019100,lakeyear,24.45557381,0.305869766,-0.087630482,1,8
bluegill,mn,2015,03019500,lakeyear,25.16677594,0.358674538,0.98373075,2,8
bluegill,mn,2015,60030500,lakeyear,21.03806192,0.513034776,1.0797536,2,8
bluegill,mn,2015,56020000,lakeyear,25.12408953,0.192305826,-0.736762898,1,8
bluegill,mn,2015,04030000,lakeyear,22.39062949,0.501137409,0.9627229,2,8
bluegill,mn,2015,03015900,lakeyear,443218405.6,4.00375428361575e-09,-2.594756829,2,8
bluegill,mn,2015,29000300,lakeyear,19.1538422,0.397424273,-0.66562119,1,7
bluegill,mn,2015,29031200,lakeyear,172.7871873,0.011332526,-2.102447684,2,8
bluegill,mn,2015,56038500,lakeyear,24.57883175,0.423736349,0.849094019,2,8
bluegill,mn,2015,11020000,lakeyear,28.09105327,0.156619002,0.634953853,3,8
bluegill,mn,2015,03015500,lakeyear,22.85784313,0.290151899,0.660614887,3,8
bluegill,mn,2015,03004400,lakeyear,32.77113937,0.197153099,0.432853767,2,8
bluegill,mn,2015,56024000,lakeyear,20.29692531,0.558933017,1.332442019,2,8
bluegill,mn,2015,21021600,lakeyear,23.96179726,0.378234657,-0.049740148,2,7
bluegill,mn,2015,11027400,lakeyear,134.4823663,0.018112702,-0.852515472,2,8
bluegill,mn,2015,44003800,lakeyear,22.25732262,0.492481603,0.570563696,2,8
bluegill,mn,2015,21010600,lakeyear,23.65250255,0.20323165,-0.256081701,2,8
bluegill,mn,2015,21021300,lakeyear,20.51990617,0.327583986,0.711428033,2,8
bluegill,mn,2015,03035700,lakeyear,20.40066192,0.268125036,0.11429016,3,8
bluegill,mn,2015,21008300,lakeyear,23.41882884,0.357792514,0.781512147,2,8
bluegill,mn,2015,11025800,lakeyear,24.9183578,0.129184424,-0.581032417,2,8
bluegill,mn,2015,11014200,lakeyear,37.19429559,0.08975842,0.039505773,3,8
bluegill,mn,2015,04004900,lakeyear,28.68161206,0.198864446,0.341089238,2,8
bluegill,mn,2015,03038100,lakeyear,20.33196051,0.362612919,0.277831342,2,8
bluegill,mn,2015,56033500,lakeyear,33.9896946,0.130976864,-0.957603888,1,6
bluegill,mn,2015,21012300,lakeyear,23.8168876,0.241089845,0.861113379,3,8
bluegill,mn,2015,56038300,lakeyear,23.06502392,0.28964175,0.082960332,2,8
bluegill,mn,2015,11041100,lakeyear,55.44530283,0.065452226,-0.437293216,2,8
bluegill,mn,2015,21013600,lakeyear,21.24498913,0.263799201,-0.772197838,1,8
bluegill,mn,2015,56030300,lakeyear,40.81653846,0.080282937,-1.725992516,1,7
bluegill,mn,2015,03001000,lakeyear,31.85361923,0.140917184,-0.142661797,2,8
bluegill,mn,2016,56043000,lakeyear,28.69007896,0.19507213,0.315774264,2,6
bluegill,mn,2016,03050300,lakeyear,28.29899124,0.216338506,1.725578635,3,8
bluegill,mn,2016,03063800,lakeyear,23.43635834,0.348304397,0.814997871,2,7
bluegill,mn,2016,11047400,lakeyear,22.15730448,0.143363859,-1.421181023,2,8
bluegill,mn,2016,56078400,lakeyear,34.66809731,0.119090856,-0.083072754,2,8
bluegill,mn,2016,61011100,lakeyear,26.8118284,0.170846438,-0.389497158,2,8
bluegill,mn,2016,61000600,lakeyear,62.86942043,0.080872319,-1.077041034,1,7
bluegill,mn,2016,03038600,lakeyear,28.16381825,0.170040716,-0.213762334,2,8
bluegill,mn,2016,03038300,lakeyear,23.91420707,0.311619138,1.621346299,3,8
bluegill,mn,2016,03038700,lakeyear,43.66210586,0.054835073,-2.703976491,1,8
bluegill,mn,2016,21024200,lakeyear,31.23183316,0.115086237,-0.86134284,2,8
bluegill,mn,2016,29008700,lakeyear,20.87781216,0.531630853,0.866938841,2,8
bluegill,mn,2016,56023800,lakeyear,25.29476229,0.210508451,0.269055821,2,8
bluegill,mn,2016,04001100,lakeyear,36.05668223,0.084705431,-0.431383286,3,8
bluegill,mn,2016,21008000,lakeyear,19.54971939,0.347158208,0.914024093,2,8
bluegill,mn,2016,03029300,lakeyear,21.69344218,0.3799238,1.117349763,3,8
bluegill,mn,2016,11025000,lakeyear,32.83143256,0.098333436,-0.324364372,1,8
bluegill,mn,2016,03028600,lakeyear,31.96718303,0.095276401,-1.898056637,2,8
bluegill,mn,2016,56023900,lakeyear,36.77844057,0.101595924,-0.491719333,2,8
bluegill,mn,2016,29003600,lakeyear,31.83413871,0.082418199,-3.489236847,1,8
bluegill,mn,2016,56030201,lakeyear,175.5730973,0.016282387,-1.106683522,2,7
bluegill,mn,2016,21005700,lakeyear,18.6509054,0.512817079,1.851141585,3,8
bluegill,mn,2016,11028300,lakeyear,52.90208991,0.040306583,-1.979207684,2,8
bluegill,mn,2016,21010200,lakeyear,435.4242652,0.004016841,-3.769946679,2,8
bluegill,mn,2016,11012000,lakeyear,22.53823681,0.430224114,0.755628311,2,8
bluegill,mn,2016,44004500,lakeyear,55.21525332,0.051673961,-0.753292476,3,8
bluegill,mn,2016,29030000,lakeyear,21.23126659,0.304819232,1.198261303,3,8
bluegill,mn,2016,60020200,lakeyear,25.15806519,0.218332945,-0.658660438,1,8
bluegill,mn,2016,29024300,lakeyear,33.88088779,0.144873725,0.041285881,2,8
bluegill,mn,2016,03036000,lakeyear,21.28431957,0.271305585,-0.627022035,1,8
bluegill,mn,2016,03010700,lakeyear,38.37368491,0.069974885,-2.661548366,1,8
bluegill,mn,2016,56047500,lakeyear,32.95803574,0.165317413,0.251676027,2,7
bluegill,mn,2016,03001700,lakeyear,28.52547257,0.157260516,-1.305920554,1,7
bluegill,mn,2016,56014100,lakeyear,29.19355664,0.218845097,-0.099967467,1,8
bluegill,mn,2016,03010200,lakeyear,38.92279689,0.090793827,-1.784586186,1,8
bluegill,mn,2016,56076001,lakeyear,25.51950902,0.193391548,-0.799931291,1,7
bluegill,mn,2017,29010103,lakeyear,664.731584,0.003395869,-0.934963744,3,8
bluegill,mn,2017,26000200,lakeyear,25.55644397,0.254319795,0.196519077,2,7
bluegill,mn,2017,29015000,lakeyear,161.2514355,0.017060822,-0.972366817,2,7
bluegill,mn,2017,03050600,lakeyear,24.19200903,0.232380144,0.274951978,2,8
bluegill,mn,2017,03035000,lakeyear,39.64124264,0.07993375,-1.277846654,1,8
bluegill,mn,2017,29015100,lakeyear,20.06458619,0.257263651,-0.237249049,2,8
bluegill,mn,2017,21009400,lakeyear,29.73400758,0.129666435,-0.376900572,2,8
bluegill,mn,2017,56078100,lakeyear,34.19454154,0.128421722,-0.240308456,2,6
bluegill,mn,2017,03027300,lakeyear,73.15448449,0.039508327,-0.879843926,2,8
bluegill,mn,2017,56011400,lakeyear,46.73584994,0.079116711,-1.489280041,1,6
bluegill,mn,2017,03028700,lakeyear,856593625.7,2.87008040242775e-09,0.044622672,4,8
bluegill,mn,2017,03032800,lakeyear,36.26201985,0.112437183,0.161482275,2,7
bluegill,mn,2017,56065800,lakeyear,32.77013654,0.132804697,-0.506318356,1,7
bluegill,mn,2017,21014400,lakeyear,21.44573488,0.248361826,-0.217239913,2,8
bluegill,mn,2017,03032300,lakeyear,32.10504545,0.1434224,1.045556245,3,8
bluegill,mn,2017,11038300,lakeyear,21.91786982,0.286686208,0.822157868,2,8
bluegill,mn,2017,56011601,lakeyear,45.6362042,0.074067522,-1.593594919,1,8
bluegill,mn,2017,11014300,lakeyear,42.7071982,0.116993039,0.354509872,2,7
bluegill,mn,2017,56011602,lakeyear,33.85864701,0.112838089,-1.892653592,1,7
bluegill,mn,2017,60021700,lakeyear,32.87266791,0.145177964,0.030483312,2,8
bluegill,mn,2017,21014500,lakeyear,45.19326462,0.07989559,-0.893267775,2,8
bluegill,mn,2017,03015300,lakeyear,659.4454531,0.003994284,-1.856091471,1,8
bluegill,mn,2017,56038601,lakeyear,24.65151051,0.274504351,0.548044361,2,8
bluegill,mn,2017,29010101,lakeyear,32.73539549,0.113279486,-0.589053048,3,8
bluegill,mn,2017,29001700,lakeyear,20.2935224,0.445809422,0.497029935,3,8
bluegill,mn,2017,56037700,lakeyear,27.05428844,0.172282739,-1.444789281,1,6
bluegill,mn,2018,56072800,lakeyear,25.26002818,0.300448742,0.555960913,1,8
bluegill,mn,2018,56037000,lakeyear,35.17563583,0.148720312,0.3920177,1,7
bluegill,mn,2018,03018900,lakeyear,27.40303939,0.215103859,0.994864086,3,7
bluegill,mn,2018,03031300,lakeyear,24.01878463,0.326076837,0.955816238,2,8
bluegill,mn,2018,61013000,lakeyear,26.61244567,0.231633815,1.144316389,3,7
bluegill,mn,2018,03025800,lakeyear,25.1065929,0.257541967,0.132067459,2,8
bluegill,mn,2018,11020000,lakeyear,26.68757554,0.178825385,0.837507757,3,8
bluegill,mn,2018,03058200,lakeyear,22.52840256,0.288308503,0.807213206,2,8
bluegill,mn,2018,29004500,lakeyear,39.68383947,0.106417265,0.488593765,2,8
bluegill,mn,2018,03012700,lakeyear,28.14634195,0.10993048,-0.457078343,3,8
bluegill,mn,2018,56074702,lakeyear,26.81160556,0.274452791,0.385024836,1,7
bluegill,mn,2018,03015900,lakeyear,45.21365388,0.054590342,-1.480534815,3,8
bluegill,mn,2018,80003000,lakeyear,21.54860558,0.203510133,-2.218504919,1,8
bluegill,mn,2018,04032900,lakeyear,24.50183399,0.272978577,0.766192798,2,8
bluegill,mn,2018,03015800,lakeyear,26.92160866,0.129699933,-0.163057987,3,8
bluegill,mn,2018,03023400,lakeyear,369953360.5,5.18055109605524e-09,-2.163270209,2,8
bluegill,mn,2018,56078600,lakeyear,34.69747431,0.149749905,-0.341058876,2,7
bluegill,mn,2018,11050400,lakeyear,26.62333967,0.182918048,-0.187952804,2,8
bluegill,mn,2018,11027900,lakeyear,26.91815028,0.163035745,0.629364038,2,8
bluegill,mn,2018,56043700,lakeyear,42.65924082,0.082973832,-1.957317098,1,6
bluegill,mn,2018,03057500,lakeyear,41.23060522,0.089684361,-0.579526586,2,8
bluegill,mn,2018,03024102,lakeyear,26.38090582,0.297293428,-0.522636606,1,8
bluegill,mn,2018,11031100,lakeyear,67.7776757,0.033156197,-1.441634581,2,8
bluegill,mn,2018,56074900,lakeyear,27.50652448,0.203881723,-0.637240886,1,8
bluegill,mn,2018,11041200,lakeyear,37.84436372,0.075619547,-0.689024571,3,8
bluegill,mn,2018,77021500,lakeyear,27.76253102,0.248694243,-0.347325206,1,8
bluegill,mn,2018,56038300,lakeyear,20.89628297,0.473266114,0.728097169,2,7
bluegill,mn,2018,11020300,lakeyear,21.26455925,0.678170727,1.928443612,3,7
bluegill,mn,2019,29008600,lakeyear,25.79561417,0.284259892,1.008980514,3,8
bluegill,mn,2019,03048600,lakeyear,23.55460906,0.243733737,0.258567478,1,8
bluegill,mn,2019,21007900,lakeyear,20.57747398,0.31904852,-0.314053684,2,8
bluegill,mn,2019,11024200,lakeyear,20.02502315,0.533332391,2.073601642,3,8
bluegill,mn,2019,03016600,lakeyear,21.9166136,0.288633995,1.086632548,3,8
bluegill,mn,2019,56091500,lakeyear,30.55123953,0.124593528,-0.822264827,1,8
bluegill,mn,2019,11028300,lakeyear,731978093.7,2.21872424042424e-09,-2.491541047,3,8
bluegill,mn,2019,29021600,lakeyear,22.14295444,0.380164836,1.592221498,3,7
bluegill,mn,2019,56019100,lakeyear,34.3091754,0.144558895,-0.678314512,1,8
bluegill,mn,2019,03035900,lakeyear,23.76579986,0.246833583,0.093665655,2,8
bluegill,mn,2019,29007700,lakeyear,40.40295473,0.0987466,-0.572391371,2,8
bluegill,mn,2019,11035100,lakeyear,27.60436652,0.177781189,0.375647995,2,8
bluegill,mn,2019,44001400,lakeyear,112.7360738,0.021077156,-0.235742556,3,8
bluegill,mn,2019,03047500,lakeyear,29.00142795,0.144995453,0.008212349,2,8
